id,booking_status_pred,Cancellation_prob
46323,0,0.024869831
46324,1,0.70922375
46325,1,0.7644083
46326,1,0.79365504
46327,0,0.34839767
46328,0,0.1784848
46329,1,0.7927654
46330,0,0.12550788
46331,0,0.072553344
46332,0,0.079636015
46333,0,0.16721138
46334,0,0.055016544
46335,0,0.089856334
46336,0,0.013313242
46337,0,0.010896909
46338,1,0.7064747
46339,1,0.6527681
46340,0,0.072243564
46341,0,0.23146234
46342,0,0.4419307
46343,1,0.7023831
46344,0,0.09859109
46345,1,0.75344217
46346,1,0.71504533
46347,0,0.35454616
46348,0,0.15785089
46349,1,0.529968
46350,0,0.0037793147
46351,0,0.034924373
46352,0,0.15440923
46353,1,0.8450655
46354,0,0.3926242
46355,1,0.6899139
46356,1,0.5164947
46357,1,0.5114352
46358,0,0.07200385
46359,1,0.82952124
46360,0,0.44800335
46361,1,0.78031915
46362,1,0.6755353
46363,0,0.1089365
46364,0,0.33393174
46365,0,0.4305821
46366,0,0.097621284
46367,0,0.17900492
46368,1,0.7016133
46369,0,0.027345493
46370,1,0.5398956
46371,1,0.7776858
46372,1,0.626001
46373,0,0.23756123
46374,0,0.1268273
46375,0,0.00018197527
46376,0,0.011365952
46377,1,0.8210533
46378,0,0.0352423
46379,0,0.0021261375
46380,1,0.6222745
46381,0,4.8634865e-17
46382,0,0.18422398
46383,1,0.54378
46384,1,0.757483
46385,0,0.18166323
46386,0,0.13792618
46387,0,0.33958417
46388,0,0.4553487
46389,0,0.059587874
46390,0,0.12807882
46391,0,0.09273431
46392,0,0.06412393
46393,1,0.77197796
46394,0,0.43474466
46395,1,0.5660782
46396,0,0.0012783057
46397,1,0.938264
46398,0,0.06108948
46399,0,0.1051809
46400,0,0.38692087
46401,0,0.44864643
46402,1,0.92786634
46403,0,0.0008328092
46404,0,0.1675252
46405,1,0.5449502
46406,0,0.37465718
46407,0,0.20051531
46408,0,0.14369988
46409,1,0.78253907
46410,1,0.77350664
46411,1,0.81881917
46412,0,0.22997841
46413,0,0.20209824
46414,0,0.12414386
46415,1,0.9248926
46416,0,0.1723978
46417,0,0.43356395
46418,0,0.45066842
46419,0,0.39929658
46420,1,0.85689634
46421,1,0.868437
46422,0,0.13557829
46423,1,0.6212021
46424,1,0.7256074
46425,0,0.11353446
46426,1,0.6300617
46427,0,0.17943163
46428,1,0.91134816
46429,0,0.17323042
46430,1,0.6038485
46431,1,0.9447602
46432,0,0.09798998
46433,0,0.00014915645
46434,1,0.79485846
46435,1,0.8098735
46436,1,0.7325452
46437,0,0.053436738
46438,0,0.43792403
46439,0,0.4687212
46440,1,0.50279176
46441,0,0.31847903
46442,0,0.25234386
46443,1,0.7826505
46444,0,0.020592446
46445,0,0.12120834
46446,0,0.17856355
46447,0,0.40398058
46448,1,0.7326813
46449,1,0.69904065
46450,0,0.30745113
46451,0,0.015291032
46452,1,0.88899344
46453,0,0.17162108
46454,0,0.043813866
46455,0,0.17554559
46456,0,0.40273085
46457,1,0.76374376
46458,0,0.0070387153
46459,1,0.53449583
46460,1,0.76690227
46461,1,0.78541875
46462,0,0.42565915
46463,0,0.100159965
46464,0,0.0066984575
46465,0,0.4423959
46466,1,0.55868393
46467,1,0.77818537
46468,0,0.10392973
46469,1,0.808511
46470,0,0.34215784
46471,0,0.03735182
46472,1,0.76049656
46473,0,0.31704274
46474,0,0.46904376
46475,0,0.051396992
46476,0,0.09847805
46477,1,0.60344094
46478,0,0.44913667
46479,0,0.39787894
46480,1,0.63376117
46481,0,0.24558535
46482,1,0.9324281
46483,0,0.1652649
46484,0,0.09272005
46485,0,0.006861795
46486,1,0.5877547
46487,0,0.30355406
46488,0,0.38661155
46489,0,0.0003005966
46490,0,0.16679345
46491,0,0.21363056
46492,0,0.0809383
46493,1,0.67307746
46494,0,0.33777142
46495,0,0.40269586
46496,0,0.095967285
46497,0,0.48157358
46498,0,0.29050964
46499,0,0.36038834
46500,0,0.02204887
46501,0,0.2626768
46502,0,0.4404254
46503,0,0.00015554184
46504,1,0.830132
46505,1,0.552132
46506,1,0.91220236
46507,0,0.33169964
46508,1,0.82145154
46509,0,0.07357288
46510,1,0.93218935
46511,0,0.12024074
46512,0,0.23627187
46513,0,0.0075247553
46514,1,0.77436584
46515,0,0.20719565
46516,0,0.36446595
46517,1,0.9513287
46518,0,0.33700946
46519,0,0.08616616
46520,1,0.58385587
46521,0,0.24755983
46522,0,0.059701946
46523,1,0.94109744
46524,0,0.09229995
46525,0,0.18156978
46526,0,0.10418292
46527,1,0.8617318
46528,0,0.12478627
46529,0,0.41750693
46530,0,0.4196603
46531,0,0.14318147
46532,1,0.9221195
46533,0,0.119345024
46534,0,0.43252546
46535,0,0.28436354
46536,0,0.0024447807
46537,0,0.033117052
46538,1,0.6150279
46539,1,0.7428138
46540,0,0.1943989
46541,0,0.10211975
46542,0,0.1666286
46543,0,0.0073941094
46544,0,0.15297964
46545,0,0.36775574
46546,1,0.54661894
46547,0,0.34987417
46548,1,0.7640058
46549,0,0.47497424
46550,0,0.26063478
46551,1,0.85421455
46552,0,0.028943023
46553,1,0.71326023
46554,1,0.75616485
46555,0,0.20131695
46556,0,0.3931047
46557,1,0.7834187
46558,0,0.103446
46559,1,0.79767483
46560,1,0.7643934
46561,0,0.0014231902
46562,0,0.041838817
46563,0,0.34578308
46564,1,0.94778645
46565,1,0.9289473
46566,0,0.3853557
46567,1,0.7734612
46568,0,0.15322548
46569,0,0.21398653
46570,0,0.1773407
46571,0,0.48143014
46572,0,0.00027634331
46573,0,0.18609704
46574,0,0.23980254
46575,0,0.08543626
46576,1,0.90575975
46577,0,0.10926335
46578,0,0.0030515364
46579,1,0.74527305
46580,1,0.9572251
46581,0,0.110325284
46582,0,0.4615005
46583,0,0.26824445
46584,0,0.1806627
46585,0,0.31057018
46586,1,0.5363417
46587,1,0.7483837
46588,0,0.14875442
46589,0,0.33891222
46590,0,0.04292131
46591,1,0.70756173
46592,0,0.046161354
46593,1,0.9322256
46594,0,0.042813696
46595,0,0.0026845387
46596,0,0.1516464
46597,1,0.9388422
46598,0,0.43413824
46599,0,0.44500434
46600,1,0.5262061
46601,0,0.093548246
46602,0,0.23176734
46603,0,0.09583235
46604,1,0.5280408
46605,0,0.180097
46606,0,0.20384319
46607,0,0.21740308
46608,1,0.72881496
46609,0,0.2789663
46610,1,0.9497553
46611,1,0.81146157
46612,1,0.8861977
46613,1,0.53958577
46614,1,0.8239347
46615,0,0.19557892
46616,0,0.1268565
46617,1,0.834846
46618,0,0.046783753
46619,0,0.20223553
46620,0,0.23144414
46621,1,0.55777526
46622,0,0.012352874
46623,0,0.16133946
46624,0,0.15284465
46625,0,0.30417025
46626,0,0.24122456
46627,0,0.2730552
46628,0,0.13148436
46629,0,0.010906375
46630,0,0.36171216
46631,0,0.09768604
46632,0,0.16432932
46633,0,0.13677141
46634,0,0.0980959
46635,0,0.08179574
46636,1,0.88275254
46637,1,0.9267852
46638,1,0.72504205
46639,1,0.89946955
46640,1,0.6960853
46641,0,0.20771329
46642,1,0.8643346
46643,0,5.2243402e-05
46644,0,0.18728144
46645,1,0.7228028
46646,0,0.39321995
46647,1,0.55378443
46648,0,0.073814645
46649,1,0.7144578
46650,0,8.459082e-11
46651,0,0.27978602
46652,0,0.038228605
46653,0,0.005204601
46654,0,0.28865135
46655,0,0.35716727
46656,1,0.6412054
46657,1,0.5776151
46658,0,0.16513735
46659,0,0.098508395
46660,0,0.042584226
46661,0,0.14624262
46662,0,0.031520244
46663,1,0.61299247
46664,0,0.05581315
46665,0,0.17674024
46666,1,0.9540893
46667,1,0.80596906
46668,0,0.08219986
46669,1,0.84044766
46670,0,0.47414914
46671,0,0.0337287
46672,0,0.01333298
46673,0,0.40952915
46674,1,0.81959224
46675,0,0.4374513
46676,0,0.16109434
46677,0,0.030781204
46678,0,0.31776598
46679,0,0.2066207
46680,0,0.099843845
46681,0,0.02060461
46682,1,0.9508558
46683,0,0.067079246
46684,1,0.74635065
46685,0,0.2627286
46686,1,0.7367133
46687,0,0.2929784
46688,1,0.8216078
46689,1,0.83326995
46690,1,0.5060005
46691,0,0.18307424
46692,0,0.0035496287
46693,0,0.14691138
46694,1,0.76641977
46695,0,0.38847136
46696,1,0.8594351
46697,1,0.6570066
46698,0,0.2655159
46699,0,0.124800175
46700,0,0.000275165
46701,0,0.048389852
46702,1,0.94916815
46703,0,0.03822036
46704,1,0.6274207
46705,0,0.20525205
46706,0,0.083399214
46707,0,0.3836643
46708,0,0.15505095
46709,0,0.1104838
46710,0,0.09192882
46711,1,0.7616041
46712,0,0.061646994
46713,0,0.3719848
46714,0,0.14472638
46715,1,0.7766887
46716,1,0.6412903
46717,0,0.031226072
46718,0,0.44326022
46719,0,0.057385053
46720,0,0.20019545
46721,0,0.08773618
46722,0,0.27828923
46723,0,2.5112944e-05
46724,0,0.11551086
46725,1,0.7542785
46726,0,0.1030588
46727,0,0.21198696
46728,0,0.024938997
46729,0,0.014319723
46730,0,0.07462123
46731,0,0.3083365
46732,1,0.64750814
46733,1,0.82679856
46734,0,0.3010861
46735,0,0.45944428
46736,0,0.23599863
46737,0,0.33018604
46738,1,0.7697185
46739,0,0.18862553
46740,1,0.80586004
46741,0,0.04953907
46742,0,0.32710797
46743,0,0.10060449
46744,0,0.047626693
46745,0,0.4432323
46746,1,0.75207615
46747,0,0.2575798
46748,1,0.79025173
46749,0,0.111277916
46750,1,0.65834415
46751,1,0.83892405
46752,0,0.034586057
46753,0,0.06112244
46754,0,0.27668136
46755,0,0.3545822
46756,1,0.8741235
46757,0,0.06398555
46758,0,0.38375998
46759,0,0.36383212
46760,1,0.63543713
46761,0,0.18283673
46762,0,0.24752814
46763,0,0.16967875
46764,1,0.8203752
46765,1,0.7863158
46766,0,0.008513586
46767,1,0.7238302
46768,0,0.010918743
46769,0,0.29557866
46770,0,0.3546263
46771,0,0.19948386
46772,1,0.9790541
46773,0,1.2313197e-05
46774,0,0.1254985
46775,0,0.1390933
46776,1,0.7585783
46777,0,0.2906495
46778,1,0.96761453
46779,1,0.8800928
46780,1,0.8288453
46781,0,0.4774522
46782,1,0.5696909
46783,0,0.28430212
46784,0,0.15147564
46785,1,0.7433636
46786,0,0.018474394
46787,1,0.81535524
46788,1,0.7732904
46789,0,0.074676104
46790,1,0.77818435
46791,0,0.14868835
46792,0,0.49895588
46793,0,0.4195098
46794,0,0.011600626
46795,0,0.3829912
46796,1,0.85832244
46797,1,0.9080271
46798,0,0.04339267
46799,0,0.26054898
46800,0,0.28218612
46801,0,0.42632076
46802,1,0.6691433
46803,1,0.8932878
46804,1,0.85272384
46805,0,0.22278033
46806,0,0.34099218
46807,0,0.019821307
46808,0,0.101013616
46809,0,0.01538068
46810,0,0.08205358
46811,1,0.80196655
46812,0,0.026105098
46813,1,0.95159364
46814,0,0.37776253
46815,0,0.2382768
46816,0,0.12335639
46817,0,0.07819121
46818,0,0.1413344
46819,0,0.050395288
46820,0,0.48346692
46821,0,0.15810269
46822,0,0.1441009
46823,0,0.30306965
46824,1,0.94181836
46825,1,0.74176353
46826,1,0.53791666
46827,0,0.091311835
46828,1,0.8298865
46829,0,0.18419729
46830,0,0.037753142
46831,0,0.33546078
46832,0,0.16544993
46833,0,0.0014787792
46834,0,0.038007643
46835,0,0.26701552
46836,0,0.2808396
46837,0,0.1997809
46838,0,0.11870902
46839,0,0.30187112
46840,0,0.28821748
46841,1,0.6504456
46842,0,0.4333041
46843,0,0.007905881
46844,0,0.2625331
46845,0,0.10075054
46846,0,0.4627661
46847,1,0.6467609
46848,1,0.703623
46849,1,0.7778375
46850,0,0.192296
46851,0,0.14231452
46852,0,0.02807492
46853,0,0.31165338
46854,0,0.02200527
46855,0,0.017149916
46856,0,0.068417214
46857,0,0.07503998
46858,0,0.24925137
46859,0,0.15554632
46860,0,0.22303522
46861,0,0.20420754
46862,1,0.8987948
46863,0,0.2037194
46864,0,0.24607173
46865,1,0.6953368
46866,0,0.01129565
46867,0,0.22926667
46868,0,0.0020125646
46869,0,0.17127025
46870,1,0.7552056
46871,1,0.80297697
46872,0,0.058853168
46873,1,0.62772405
46874,0,0.0960918
46875,1,0.77749574
46876,1,0.7807727
46877,0,0.019005436
46878,0,0.049977463
46879,0,0.41329354
46880,0,0.38955942
46881,1,0.86472845
46882,0,0.0037378415
46883,0,0.0033095523
46884,0,0.17244464
46885,0,0.05862481
46886,0,0.28133172
46887,0,0.10510216
46888,1,0.6473398
46889,1,0.7282079
46890,1,0.9343628
46891,1,0.9066754
46892,1,0.52563417
46893,0,0.024750138
46894,0,0.15965724
46895,0,0.15213859
46896,1,0.75331694
46897,0,0.029952481
46898,1,0.62331176
46899,1,0.571319
46900,0,0.40779257
46901,1,0.8986979
46902,0,0.0051238993
46903,0,0.3689221
46904,0,0.059749894
46905,0,0.1655684
46906,0,0.0023032418
46907,0,0.014640427
46908,0,0.00021454932
46909,0,0.17375426
46910,0,0.16184393
46911,0,0.09658336
46912,0,0.21509391
46913,1,0.87496525
46914,1,0.96191883
46915,0,0.015192215
46916,0,0.46547195
46917,0,0.08745089
46918,1,0.6806818
46919,1,0.76955855
46920,1,0.725068
46921,0,0.10705433
46922,1,0.7159577
46923,1,0.7666047
46924,1,0.65579987
46925,0,0.16053513
46926,0,0.18817705
46927,0,0.1178587
46928,0,0.005121904
46929,0,0.1314473
46930,0,0.2693198
46931,1,0.7508951
46932,0,0.004354463
46933,0,0.45086634
46934,0,0.08583225
46935,0,0.08998886
46936,1,0.5888934
46937,1,0.91301405
46938,0,0.47404364
46939,1,0.70902747
46940,0,0.16081859
46941,0,0.023035644
46942,1,0.80223703
46943,1,0.8269092
46944,0,0.4926926
46945,0,0.31718668
46946,0,0.42743576
46947,1,0.7404933
46948,0,0.20039973
46949,1,0.9450406
46950,0,0.04556849
46951,0,0.30646366
46952,0,0.10612396
46953,0,0.04229645
46954,1,0.95705557
46955,0,0.06022302
46956,1,0.7712124
46957,0,0.4363112
46958,0,0.0067807543
46959,1,0.95773095
46960,1,0.95514464
46961,0,3.9996193e-09
46962,0,0.2574284
46963,0,0.39885613
46964,0,2.7859494e-05
46965,0,0.25378302
46966,0,0.18574336
46967,0,0.17738792
46968,0,0.21475017
46969,0,0.09214118
46970,1,0.61512023
46971,1,0.79622525
46972,0,0.43195203
46973,0,0.2493656
46974,0,0.1691583
46975,1,0.5468645
46976,0,0.17027505
46977,0,0.01107238
46978,0,0.06461576
46979,0,0.28467017
46980,1,0.542805
46981,0,0.41742328
46982,1,0.75838363
46983,0,0.15567462
46984,0,0.15648386
46985,0,0.3198989
46986,0,0.002800414
46987,0,0.045032743
46988,1,0.746547
46989,0,0.0039361417
46990,1,0.8093836
46991,1,0.9506666
46992,0,0.032942597
46993,0,0.32063106
46994,0,0.090477884
46995,0,0.3851821
46996,1,0.7382174
46997,0,0.10984601
46998,0,0.12854001
46999,0,0.4404785
47000,0,0.16990077
47001,1,0.89971286
47002,0,0.11601318
47003,0,0.14239913
47004,1,0.78955024
47005,0,0.30108514
47006,1,0.7780758
47007,0,0.052105412
47008,1,0.871825
47009,0,0.09683879
47010,1,0.7678602
47011,1,0.76912856
47012,0,0.010588937
47013,0,0.41426918
47014,1,0.8987092
47015,0,0.2169598
47016,0,0.19053562
47017,1,0.5821237
47018,0,0.21266133
47019,0,0.024397427
47020,0,0.25443745
47021,0,0.2313858
47022,0,0.008168935
47023,0,0.14655694
47024,1,0.673207
47025,0,0.07763007
47026,1,0.8090599
47027,0,0.17962472
47028,0,0.12095884
47029,0,0.45616928
47030,0,0.20387162
47031,1,0.9536005
47032,1,0.66852325
47033,1,0.5040381
47034,1,0.8304359
47035,1,0.68122655
47036,1,0.60602653
47037,1,0.78351504
47038,0,0.36431172
47039,0,0.036472082
47040,1,0.730977
47041,0,0.09406304
47042,1,0.6003169
47043,1,0.7660779
47044,1,0.80150783
47045,0,0.0012374235
47046,0,0.1142413
47047,0,0.26726392
47048,0,0.45520762
47049,1,0.95403254
47050,0,0.22884794
47051,1,0.5900991
47052,0,0.31713733
47053,0,0.14318256
47054,0,2.4812069e-22
47055,0,0.38049746
47056,0,0.2440088
47057,1,0.8104649
47058,0,0.048173532
47059,0,0.02285927
47060,0,0.11569898
47061,1,0.6583645
47062,0,0.2900865
47063,0,0.17804725
47064,0,0.021244233
47065,0,0.05469881
47066,1,0.7855878
47067,0,0.3925384
47068,0,0.0045073894
47069,0,0.43609953
47070,0,0.13186543
47071,0,0.073073834
47072,0,0.16592017
47073,1,0.679579
47074,0,0.10520782
47075,1,0.7689294
47076,1,0.8259577
47077,1,0.69943833
47078,1,0.778918
47079,0,0.09988955
47080,0,0.38878715
47081,0,0.1533096
47082,0,0.1507877
47083,0,6.521203e-08
47084,0,0.4376054
47085,0,6.920953e-18
47086,0,0.1017677
47087,0,0.26253933
47088,0,0.05037565
47089,1,0.7870447
47090,0,0.38873926
47091,0,0.32122067
47092,0,0.47796717
47093,0,0.015060097
47094,0,0.08525504
47095,1,0.81617534
47096,0,0.042888924
47097,1,0.84811777
47098,0,0.3535326
47099,1,0.93222344
47100,0,0.26337078
47101,0,0.30837366
47102,0,0.08836012
47103,0,0.40980703
47104,1,0.8368397
47105,0,0.3730976
47106,0,0.0048204144
47107,1,0.64982116
47108,1,0.93444866
47109,0,0.08325812
47110,1,0.73206097
47111,0,0.0026977793
47112,0,0.08967301
47113,1,0.77233833
47114,0,0.10628621
47115,0,0.14374581
47116,0,0.2098116
47117,0,0.00621679
47118,0,0.42324555
47119,1,0.56375855
47120,0,0.16362178
47121,0,0.27275917
47122,0,0.088056125
47123,1,0.83735925
47124,0,0.038537484
47125,0,0.29862106
47126,0,0.0019178945
47127,0,0.19034934
47128,1,0.8806457
47129,0,0.01305031
47130,0,0.0022711912
47131,0,0.16060197
47132,0,0.21368963
47133,0,0.2769064
47134,0,0.094809555
47135,1,0.6125781
47136,1,0.5658091
47137,1,0.5103338
47138,0,0.08616007
47139,1,0.7703621
47140,1,0.7881242
47141,1,0.89784294
47142,0,0.20624086
47143,0,0.37376562
47144,0,0.419827
47145,0,0.006348645
47146,0,0.084601425
47147,1,0.74010706
47148,1,0.76449585
47149,1,0.72190166
47150,1,0.8330587
47151,0,4.0051846e-09
47152,1,0.7267473
47153,1,0.8853556
47154,0,0.06687062
47155,0,0.24780306
47156,0,0.07421697
47157,0,0.27227405
47158,1,0.64938897
47159,1,0.95000434
47160,0,0.22691272
47161,1,0.68945134
47162,1,0.94857556
47163,1,0.5242006
47164,0,0.18376467
47165,0,0.33195716
47166,0,0.00019998678
47167,0,0.007621953
47168,0,0.29202238
47169,1,0.9143797
47170,0,0.11599478
47171,0,0.38422817
47172,0,0.3278116
47173,1,0.8859164
47174,1,0.7558594
47175,1,0.8720907
47176,0,0.38887122
47177,0,0.117638364
47178,1,0.96735275
47179,0,0.039580964
47180,0,0.27306274
47181,1,0.7955256
47182,0,0.14834839
47183,1,0.6996802
47184,0,0.12901668
47185,0,0.26131442
47186,0,0.2372819
47187,0,0.0014985807
47188,0,0.03243241
47189,1,0.9638406
47190,0,0.14770511
47191,1,0.59038013
47192,0,0.110824555
47193,0,0.05805216
47194,0,0.040592693
47195,1,0.61190546
47196,0,0.30233794
47197,0,0.16062865
47198,0,1.982162e-24
47199,0,0.12418435
47200,0,0.128771
47201,0,0.28258845
47202,0,0.4177137
47203,1,0.8973044
47204,1,0.9383562
47205,0,0.048844166
47206,0,0.21908115
47207,0,0.1412849
47208,0,0.007019492
47209,0,0.48657504
47210,0,0.21104297
47211,0,0.083830774
47212,1,0.8743043
47213,0,0.005602139
47214,0,0.13576834
47215,0,0.0065547503
47216,1,0.522183
47217,0,0.00896482
47218,0,0.15344538
47219,0,0.0046558767
47220,0,0.10939453
47221,1,0.92327994
47222,0,0.10189916
47223,1,0.6901128
47224,0,0.2725241
47225,1,0.86719185
47226,0,0.14468826
47227,0,0.0060613127
47228,1,0.8686555
47229,0,0.3974716
47230,0,0.38123143
47231,0,0.13077338
47232,1,0.7461229
47233,0,0.080330774
47234,0,0.21348445
47235,0,0.20582384
47236,1,0.8527829
47237,1,0.84057325
47238,0,0.20710053
47239,0,0.2904893
47240,0,0.012020516
47241,0,0.0020533246
47242,0,0.43609953
47243,0,0.3349282
47244,0,0.17497078
47245,0,0.10726658
47246,1,0.7991292
47247,1,0.56870455
47248,1,0.59358954
47249,1,0.78828377
47250,1,0.70878965
47251,0,0.17173566
47252,0,0.47029814
47253,0,0.43174535
47254,0,3.9741206e-21
47255,0,0.39842245
47256,0,0.0032204129
47257,0,0.19558112
47258,1,0.91922355
47259,0,0.080437906
47260,0,0.10783954
47261,0,0.3487195
47262,0,0.0932429
47263,0,0.30177027
47264,1,0.7819311
47265,1,0.94163114
47266,1,0.6640189
47267,0,0.17919624
47268,0,0.46423572
47269,0,0.17282234
47270,0,0.18012701
47271,0,0.1805956
47272,1,0.9480562
47273,0,0.24798808
47274,0,0.0013230445
47275,0,0.014136888
47276,0,0.45756528
47277,0,0.006521848
47278,0,0.17886004
47279,1,0.5693811
47280,1,0.87620115
47281,1,0.7636535
47282,1,0.59722054
47283,0,0.41076005
47284,0,0.032240167
47285,1,0.6524491
47286,0,0.028779289
47287,0,0.044263586
47288,0,0.13322367
47289,1,0.9305987
47290,0,0.15447542
47291,0,0.36928377
47292,0,0.07905585
47293,1,0.5757498
47294,0,0.44179553
47295,1,0.83572924
47296,0,0.11911889
47297,1,0.6059404
47298,0,0.18741712
47299,0,4.9072287e-06
47300,0,0.06830762
47301,0,0.16802602
47302,0,0.27908343
47303,1,0.79041165
47304,0,0.14422165
47305,0,0.115224905
47306,1,0.88964313
47307,0,0.48474222
47308,0,0.09757131
47309,0,0.3205259
47310,0,0.027361132
47311,0,0.16878201
47312,1,0.68140167
47313,1,0.7240206
47314,0,0.047630347
47315,0,0.22039099
47316,0,0.1881889
47317,1,0.7742945
47318,0,0.08989313
47319,0,0.14143597
47320,0,0.34567583
47321,0,0.4864126
47322,0,0.10292278
47323,0,0.36712676
47324,1,0.76435804
47325,0,0.077496044
47326,1,0.61615545
47327,1,0.83478725
47328,0,0.048738733
47329,1,0.6758027
47330,0,0.33586904
47331,0,0.08904132
47332,1,0.7662656
47333,0,0.09075452
47334,0,0.0238435
47335,1,0.9753975
47336,1,0.82615507
47337,0,0.3389688
47338,0,0.10277056
47339,0,0.40891102
47340,0,0.34246588
47341,1,0.7928682
47342,0,0.19443858
47343,1,0.8243039
47344,1,0.87746644
47345,0,0.32672822
47346,0,0.14445628
47347,0,0.037992205
47348,0,0.34335154
47349,0,0.101354025
47350,1,0.9307245
47351,0,0.3136779
47352,1,0.7169823
47353,1,0.9780082
47354,1,0.8432888
47355,1,0.92269176
47356,0,0.42833626
47357,0,0.2055444
47358,0,0.18771635
47359,0,0.091538414
47360,0,0.27890885
47361,0,0.022612054
47362,1,0.5998629
47363,0,0.10314691
47364,0,0.014904949
47365,0,0.08066403
47366,0,0.00060887623
47367,0,0.4092941
47368,1,0.94969076
47369,0,0.1426767
47370,0,0.33136916
47371,0,0.40963835
47372,0,0.4692869
47373,1,0.9469597
47374,0,0.47841066
47375,0,0.15394814
47376,1,0.51150227
47377,0,0.19677942
47378,1,0.88365495
47379,0,0.0015023778
47380,0,0.085284114
47381,1,0.7980267
47382,0,0.07684856
47383,1,0.71602917
47384,0,0.3510085
47385,1,0.88750416
47386,0,0.109587535
47387,0,0.0656151
47388,0,0.053290088
47389,1,0.66401696
47390,0,0.013635367
47391,0,0.10661027
47392,1,0.60385054
47393,0,0.22117418
47394,0,0.2175034
47395,0,0.039226815
47396,0,0.39753592
47397,0,0.08257519
47398,0,0.4612842
47399,0,0.013340517
47400,0,0.17222244
47401,1,0.8555428
47402,0,0.16161102
47403,0,0.27585125
47404,1,0.93661773
47405,0,0.06315023
47406,0,0.06229097
47407,1,0.70395243
47408,0,0.15365289
47409,1,0.6877539
47410,0,0.11503317
47411,0,0.18148926
47412,0,0.034855712
47413,0,0.26927054
47414,0,0.17962703
47415,0,0.28780878
47416,1,0.58809507
47417,0,0.0871748
47418,0,0.08199746
47419,1,0.5972851
47420,1,0.65142286
47421,1,0.7861001
47422,1,0.7284626
47423,0,0.19296703
47424,1,0.8120647
47425,0,0.30564046
47426,0,0.021864291
47427,0,0.17247158
47428,0,0.45361486
47429,0,0.024164278
47430,1,0.7391014
47431,0,0.12552297
47432,0,0.27090386
47433,0,0.0063122534
47434,0,0.2069331
47435,1,0.8835473
47436,1,0.7775665
47437,0,0.2587312
47438,0,0.22634766
47439,0,0.32162574
47440,0,0.1277047
47441,1,0.5140096
47442,1,0.54873097
47443,0,3.051803e-05
47444,0,0.07505334
47445,0,0.33057472
47446,1,0.7617389
47447,0,0.12234153
47448,1,0.5268586
47449,0,0.18158567
47450,0,0.37355542
47451,1,0.9686764
47452,0,0.026950099
47453,1,0.8883613
47454,0,0.08108469
47455,0,0.012575828
47456,0,0.25293687
47457,1,0.78685147
47458,1,0.5796847
47459,0,0.050396964
47460,0,0.2539463
47461,0,0.33457202
47462,1,0.70636386
47463,0,0.14880204
47464,1,0.87414587
47465,0,0.069837645
47466,0,0.39355087
47467,0,0.012167723
47468,0,0.073346205
47469,0,0.064043924
47470,1,0.6033281
47471,0,0.037730698
47472,1,0.8793398
47473,1,0.93040437
47474,0,0.4289533
47475,1,0.6973872
47476,0,0.22921824
47477,0,0.18170387
47478,0,0.16008468
47479,1,0.6723319
47480,0,0.122328855
47481,0,0.085444964
47482,0,0.16745351
47483,0,0.38694525
47484,1,0.6185512
47485,1,0.62317246
47486,1,0.7262275
47487,0,0.10450834
47488,1,0.76679957
47489,0,0.1842685
47490,0,0.41042426
47491,0,0.011483846
47492,1,0.95232314
47493,0,0.1721766
47494,1,0.7635663
47495,1,0.6741524
47496,1,0.6781943
47497,0,0.27883825
47498,0,0.023044184
47499,1,0.67434895
47500,0,0.20270728
47501,1,0.7390595
47502,0,0.3554695
47503,1,0.8301266
47504,1,0.7476478
47505,0,0.102952324
47506,0,0.20256838
47507,0,0.1934075
47508,1,0.5844389
47509,0,2.822477e-07
47510,0,0.35736492
47511,0,0.046202037
47512,0,0.4298853
47513,0,0.042249616
47514,0,0.43006897
47515,0,0.081490286
47516,0,0.0006312892
47517,1,0.76449555
47518,1,0.50013274
47519,1,0.68075
47520,1,0.7604845
47521,1,0.6550527
47522,1,0.7938932
47523,0,0.083450854
47524,0,0.2374124
47525,1,0.81378764
47526,0,0.020362392
47527,0,0.4970301
47528,1,0.6339028
47529,0,0.073601894
47530,0,0.40241694
47531,0,0.08516357
47532,1,0.94462466
47533,0,0.20953979
47534,0,0.42604977
47535,1,0.57103574
47536,0,0.074788354
47537,1,0.9660099
47538,1,0.6645915
47539,0,0.385897
47540,1,0.94203067
47541,0,0.011823333
47542,0,2.8087763e-08
47543,1,0.6356658
47544,0,0.13832128
47545,0,0.16553144
47546,1,0.78048563
47547,1,0.62387717
47548,0,0.062116887
47549,0,0.4483084
47550,0,0.4677607
47551,1,0.77714014
47552,0,0.20572454
47553,1,0.7679391
47554,0,0.12178317
47555,1,0.7843635
47556,1,0.74467885
47557,1,0.68539274
47558,0,0.16937456
47559,0,0.0058193114
47560,0,0.058134217
47561,0,0.08477426
47562,0,0.053682636
47563,1,0.7672421
47564,1,0.8591887
47565,0,0.34360683
47566,0,0.29362553
47567,0,0.026989302
47568,1,0.94289464
47569,0,0.01445304
47570,0,0.44678417
47571,0,0.3825111
47572,0,0.117993295
47573,0,0.4847973
47574,1,0.827683
47575,0,0.42075974
47576,0,0.040201012
47577,0,0.13070348
47578,1,0.720444
47579,0,0.43661132
47580,1,0.6213723
47581,0,0.3142848
47582,0,0.0036412214
47583,1,0.8585651
47584,1,0.9049649
47585,0,0.45340392
47586,1,0.5346297
47587,0,0.44891548
